Brand,Date,Campaign Start Date,Campaign End Date,Publisher,Campaign Name,DCM Campaign ID,Creative Name,Consumer Target (Age),Consumer Target (Gender),Consumer Target (Ethnicity),Placement Name,DCM Placement ID,Placement Type,Unit Size,Planned Impressions, Delivered Impressions,Delivered Unique Impressions,Frequency,Delivered Clicks,CTR,% Viewable Impressions,Click to Play or Autoplay,Video Views - Total,Video Views - First Quartile,Video Views - Mid Quartile,Video Views - Third Quartile,Video Views - Completions,VCR,Cost Method,Placement Rate,Delivered Spend
Smirnoff,10/5/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,64308,,,54,0.0009,,,64308,,,,63096,0.9812,27.05,,1706.75
Smirnoff,10/5/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,127859,,,51,0.0004,,,127859,,,,126436,0.9889,27.05,,3420.09
Smirnoff,10/6/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,68862,,,57,0.0008,,,68862,,,,67663,0.9826,27.05,,1830.28
Smirnoff,10/6/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,125004,,,64,0.0005,,,125004,,,,123710,0.9896,27.05,,3346.36
Smirnoff,10/7/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,74734,,,47,0.0006,,,74734,,,,73550,0.9842,27.05,,1989.53
Smirnoff,10/7/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,117360,,,56,0.0005,,,117360,,,,116117,0.9894,27.05,,3140.96
Smirnoff,10/8/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,77325,,,176,0.0023,,,77325,,,,75577,0.9774,27.05,,2044.36
Smirnoff,10/8/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,115611,,,326,0.0029,,,115611,,,,113581,0.9824,27.05,,3072.37
Smirnoff,10/9/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,71676,,,70,0.001,,,71676,,,,70296,0.9807,27.05,,1901.51
Smirnoff,10/9/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,111085,,,134,0.0012,,,111085,,,,108978,0.981,27.05,,2947.85
Smirnoff,10/10/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,37341,,,35,0.001,,,37341,,,,36555,0.979,27.05,,988.81
Smirnoff,10/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,42965,,,26,0.0006,,,42965,,,,42206,0.9823,27.05,,1141.67
Smirnoff,10/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,38598,,,30,0.0008,,,38598,,,,37836,0.9803,27.05,,1023.46
Smirnoff,10/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,42954,,,23,0.0005,,,42954,,,,41916,0.9758,27.05,,1133.83
Smirnoff,10/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,52879,,,48,0.0009,,,52879,,,,51510,0.9741,27.05,,1393.35
Smirnoff,10/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,40261,,,52,0.0013,,,40261,,,,39258,0.9751,27.05,,1061.93
Smirnoff,10/10/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,49556,,,33,0.0007,,,49556,,,,48887,0.9865,27.05,,1322.39
